frame_id,steering_angle,gaus_preds
1479425509944582688,-0.269214852121,-0.24435374361558446
1479425509994639991,-0.256142997715,-0.2437937828807181
1479425510044600373,-0.244820889562,-0.2428461834527945
1479425510094649582,-0.240724307625,-0.24150307263532908
1479425510144652007,-0.23911011219,-0.2397602382467395
1479425510194633153,-0.23911011219,-0.23761758436243
1479425510244600609,-0.23911011219,-0.23507838046709467
1479425510294808619,-0.240855440497,-0.23214959009733616
1479425510344672783,-0.24181569497299998,-0.2288410343476095
1479425510394715866,-0.242600768805,-0.22516606606042053
1479425510445365476,-0.24361517601399998,-0.2211407003626549
1479425510494730986,-0.246012543802,-0.216782531865679
1479425510544662756,-0.243414646659,-0.21211075194660672
1479425510594747498,-0.233676257955,-0.20714500821220064
1479425510644814523,-0.21697166168,-0.20190583223948516
1479425510694740913,-0.193499827241,-0.19641286576804728
1479425510744770118,-0.16994984053800002,-0.190685031147538
1479425510794750012,-0.146463925977,-0.18474097785778357
1479425510844766567,-0.127292701195,-0.17859786518222712
1479425510894755431,-0.11518147177799999,-0.1722718418486612
1479425510944834508,-0.111701071262,-0.165778130433508
1479425510994815995,-0.111715905595,-0.15913032641256963
1479425511044826008,-0.11432448081299999,-0.15234195530859457
1479425511094844418,-0.120428900518,-0.14542635187893316
1479425511144808457,-0.123897418446,-0.1383974842212582
1479425511194808200,-0.132596916138,-0.13126933838628618
1479425511244815064,-0.14476569729,-0.12405703123719695
1479425511294823093,-0.165626692893,-0.11677675870138565
1479425511344894728,-0.187462062281,-0.10944625858171192
1479425511394898629,-0.20577772171300002,-0.10208357469042648
1479425511444891215,-0.211184844375,-0.09470879195217646
1479425511494896236,-0.206008585397,-0.08734249571429392
1479425511544864801,-0.19049269899500001,-0.08000591452404127
1479425511594886489,-0.169721324964,-0.07271988867992432
1479425511644907054,-0.153890597888,-0.06550548414205656
1479425511694928976,-0.13812683354,-0.058382880987687846
1479425511744878109,-0.130119882804,-0.05137141171342332
1479425511794935446,-0.127409040928,-0.04448927980351026
1479425511844959004,-0.127409040928,-0.037753051325791466
1479425511894958536,-0.125663712621,-0.031178156603881024
1479425511945487919,-0.125663712621,-0.024778726787358235
1479425511994990408,-0.12054881347999999,-0.018567607521681902
1479425512045030868,-0.11793223350700001,-0.012556915235746079
1479425512095066712,-0.111832578209,-0.006757981232014817
1479425512144848452,-0.105746774284,-0.001181766979578399
1479425512194844837,-0.09964420259569999,0.004160266562097973
1479425512244850158,-0.09284196605669999,0.009256406473492044
1479425512294845525,-0.0825596206938,0.014094452116086348
1479425512344943550,-0.06702373340319999,0.01866145714569421
1479425512394861538,-0.0496301602338,0.022943904291709914
1479425512444921374,-0.0304415039935,0.026927505762350472
1479425512494908025,-0.0145775784509,0.03059766706785586
1479425512544946358,-0.0015169096713,0.03393977566020623
1479425512594940222,0.008304676415960001,0.036939790381592244
1479425512645007409,0.0211703350197,0.0395848634563365
1479425512695141589,0.029244149792299997,0.04186359042887506
1479425512745250675,0.033818607703400005,0.04376670009245046
1479425512795177387,0.0349065847695,0.04528770617296606
1479425512845240244,0.0366519130766,0.04642343693242593
1479425512895205048,0.0349065847695,0.04717407623376662
1479425512945251940,0.0349065847695,0.047544008788697106
1479425512995186768,0.0349065847695,0.047541936862414716
1479425513045211659,0.03551772128319999,0.047180887413850216
1479425513095228651,0.0381345568194,0.04647835006469122
1479425513145267172,0.041338191311099996,0.045456054880122165
1479425513195230792,0.045104407309099995,0.04413954295777186
1479425513245358337,0.047718435824999995,0.04255790614445827
1479425513295260317,0.0506145469844,0.04074306115165554
1479425513345380300,0.0523598790169,0.03872954158668874
1479425513395216792,0.050921531954500006,0.03655339306893638
1479425513445582165,0.0506145469844,0.034251668640782995
1479425513495278060,0.0506145469844,0.03186134920310998
1479425513545351566,0.0500596730487,0.02941878788865811
1479425513595285572,0.0488692186773,0.02695902514106062
1479425513645375363,0.0488692186773,0.024514811973232485
1479425513695220962,0.047476035773999996,0.022116173612050684
1479425513745388650,0.046596044249200004,0.019789790325008966
1479425513795230944,0.043997226302500005,0.017558624082113578
1479425513845262146,0.04363323003050001,0.015441913583164695
1479425513895203134,0.04363323003050001,0.013454804519038674
1479425513945317922,0.04363323003050001,0.011608363725694366
1479425513995328583,0.04363323003050001,0.009909705686153493
1479425514045254862,0.0418879017234,0.008362322291649269
1479425514095279518,0.0405470871186,0.006966368305361227
1479425514145303838,0.0374743206571,0.005719114168883335
1479425514195313805,0.0274314926627,0.004615232410729509
1479425514245311537,0.0130664880724,0.003647409877802832
1479425514295272625,0.00304203911903,0.002806886525920698
1479425514345357770,0.00174532923847,0.0020836430689437396
1479425514395362039,0.00174532923847,0.0014670935843795515
1479425514445312366,0.00174532923847,0.0009464079042008874
1479425514495334700,0.00349065847695,0.0005109420646597941
1479425514545330993,0.0030832061409599995,0.0001503047313688145
1479425514595322581,0.00174532923847,-0.00014529526154643272
1479425514645343270,0.00174532923847,-0.00038486169570823274
1479425514695370335,0.00174532923847,-0.0005765538866842922
1479425514745450231,0.00174532923847,-0.0007279022909621176
1479425514795406476,0.000495662983787,-0.0008454368572288083
1479425514845369389,0.0,-0.0009344948011146294
1479425514895436819,0.0,-0.0009997886958629755
1479425514946006229,0.0,-0.0010450544998296426
1479425514995423474,0.0,-0.0010732316963745622
1479425515045485604,0.0,-0.0010869651232871464
1479425515095480427,0.0,-0.0010881610981462436
1479425515145465282,-0.00174532923847,-0.001077910441136373
1479425515195453430,-0.00174532923847,-0.001056834220628728
1479425515245518072,-0.00206406250464,-0.0010255423962075784
1479425515295494416,-0.00349065847695,-0.0009841646577781272
1479425515345520206,-0.00349065847695,-0.0009325612670285062
1479425515395502100,-0.00349065847695,-0.0008708069431367848
1479425515445577163,-0.00349065847695,-0.0007989285935673578
1479425515495565334,-0.00523598771542,-0.0007165092058260684
1479425515545531672,-0.00523598771542,-0.0006234135778021136
1479425515595544903,-0.00409398878229,-0.0005197425434928984
1479425515645577335,-0.00349065847695,-0.00040564960625316665
1479425515695531458,-0.00349065847695,-0.000281295899767471
1479425515745644199,-0.00349065847695,-0.00014713014137024768
1479425515795621998,-0.00349065847695,-4.021851596324729e-06
1479425515845622566,-0.00349065847695,0.00014710391533539758
1479425515895624399,-0.00238779023537,0.00030500902327097425
1479425515945607313,0.0,0.0004682601226702281
1479425515995619885,0.00107606043042,0.0006352035841831916
1479425516045751491,0.00174532923847,0.0008039934990187608
1479425516095727106,0.00174532923847,0.0009726272734241747
1479425516145708534,0.00174532923847,0.0011389876724519515
1479425516195656321,0.00174532923847,0.0013008898330096226
1479425516245653587,0.00174532923847,0.0014561315087039315
1479425516295668075,0.00279553393139,0.0016025446483200092
1479425516345679004,0.0036632631681,0.0017380463586844448
1479425516395667869,0.00523598771542,0.0018608751549908775
1479425516446248377,0.00329150139622,0.001969247265356347
1479425516495721271,-0.000306364310999,0.0020617724827429493
1479425516545736792,-0.007129946724199999,0.0021371498793065396
1479425516595750532,-0.0104719754308,0.0021943985634294157
1479425516645756167,-0.0104719754308,0.0022329095599253933
1479425516695712659,-0.0104719754308,0.0022524589463667065
1479425516745738679,-0.006859729567229999,0.0022531491448727404
1479425516795751163,-0.00252271073298,0.002235548379281816
1479425516845813990,-0.00174532923847,0.0022005709256751023
1479425516895844960,-0.0027219045856,0.0021494963616932707
1479425516945830162,-0.00358222391144,0.0020839785785871996
1479425516995852363,-0.00523598771542,0.0020061976809569973
1479425517045786997,-0.00523598771542,0.0019186488047397564
1479425517095839291,-0.00523598771542,0.0018242002458065676
1479425517145883715,-0.00523598771542,0.0017261575865390667
1479425517195817392,-0.00349065847695,0.0016281668737163518
1479425517245854183,0.0,0.0015342027666993573
1479425517295849722,0.0,0.0014485202284131593
1479425517345925350,0.0,0.0013755883261226906
1479425517395867402,0.0,0.001320003748213437
1479425517445941223,0.0,0.0012863825064444974
1479425517495869723,0.0,0.001279229522092514
1479425517545927933,0.0,0.0013027873555823432
1479425517595933857,0.0,0.0013608671643661704
1479425517645904222,0.0,0.001456666958969438
1479425517695927035,0.0,0.0015925842343925503
1479425517745932102,0.0,0.0017700319171705542
1479425517795929864,0.0,0.0019892681022905282
1479425517846016082,0.0,0.002249251068841485
1479425517895952489,0.00174532923847,0.002547531381342573
1479425517945994315,0.0,0.00288019236050313
1479425517995946341,0.0,0.00324184875145872
1479425518045978177,0.0,0.0036256804335908334
1479425518096055331,0.00174532923847,0.00402369914595334
1479425518146081577,0.00174532923847,0.0044267343679526535
1479425518196060079,0.00174532923847,0.004824814342728712
1479425518246029594,0.00174532923847,0.005207612846261251
1479425518296052711,0.00174532923847,0.005564645461109884
1479425518346009073,0.00174532923847,0.005885648378215876
1479425518396032071,0.00174532923847,0.0061612133880316455
1479425518446032950,0.00174532923847,0.006382797797586312
1479425518496042111,0.00174532923847,0.006543443794153754
1479425518546087245,0.00174532923847,0.006637770127329147
1479425518596115590,0.0024957081575300005,0.0066624889646857005
1479425518646134068,0.00685252806079,0.006616277126852737
1479425518696180177,0.008726646192370001,0.0064998404538786
1479425518746130615,0.0120557780456,0.0063160479929190464
1479425518796210363,0.0139626339078,0.006069606973366578
1479425518846129848,0.0139626339078,0.005766812875888839
1479425518896212765,0.009038208729649999,0.005415271100981531
1479425518946161155,0.0020853246782,0.005023611065324023
1479425518996173454,0.00104765188191,0.004601106059964761
1479425519046215719,0.0,0.004157250742935502
1479425519096175113,0.0,0.00370144397996865
1479425519146208459,0.0,0.0032426922578199014
1479425519196176755,-0.0037518566535100005,0.0027892506948692113
1479425519246305767,-0.018397701423,0.0023484259004932086
1479425519296181009,-0.029891597681499998,0.0019264250541934174
1479425519346410173,-0.0412759256663,0.0015282140352934188
1479425519396263218,-0.045378562063,0.0011574882990763313
1479425519446200629,-0.043872924051000003,0.0008170747095092188
1479425519496250478,-0.0371364873509,0.0005083045338832744
1479425519546232164,-0.0284322003766,0.00023164192738823537
1479425519596211236,-0.0203307057179,-1.332577077981252e-05
1479425519646244666,-0.0191986225545,-0.00022773546520231717
1479425519696250734,-0.0174532923847,-0.0004132905728800494
1479425519746289904,-0.0174532923847,-0.0005721068048558807
1479425519796268780,-0.0168688723872,-0.0007065684394506626
1479425519846313549,-0.011044792286200002,-0.0008192002146402381
1479425519896290952,-0.00465906593448,-0.0009125581225978667
1479425519946311423,0.00144141419284,-0.0009891406847045863
1479425519996306554,0.00349065847695,-0.0010513208166173763
1479425520046335388,0.00349065847695,-0.0011012972183511952
1479425520096306363,0.00174532923847,-0.0011410633663891856
1479425520146410769,0.00174532923847,-0.001172391636260341
1479425520196339278,0.00120915870054,-0.001196829814718563
1479425520246419766,0.0014072326668499997,-0.0012157072254711584
1479425520296428839,0.00174532923847,-0.0012301478384955933
1479425520346368633,0.00174532923847,-0.001241088006157166
1479425520396369663,0.00174532923847,-0.0012492968189828848
1479425520446434787,0.00174532923847,-0.0012555227072496805
1479425520496397663,0.00523598771542,-0.001260152580843403
1479425520546399407,0.0069813169539,-0.0012636306802264368
1479425520596437609,0.0069813169539,-0.0012661420248629106
1479425520646449910,0.0069813169539,-0.0012678799328010386
1479425520696475310,0.008726646192370001,-0.0012690452359278002
1479425520746462348,0.010063988849799999,-0.001269817340604714
1479425520796460314,0.0131324655158,-0.001270294983005678
1479425520846491894,0.0293039561041,-0.0012706180376058098
1479425520896526083,0.055494767315600005,-0.001270836973194546
1479425520946569901,0.0846490324459,-0.0012709642575352185
1479425520996482435,0.10208587464400001,-0.0012709994956515576
1479425521046508545,0.10517426645500001,-0.0012710415301508766
1479425521096592599,0.09560799725199999,-0.0012710736999999998
1479425521146578194,0.0695191886068,-0.0012710736999999998
1479425521196546857,0.0420064348845,-0.001271016940825855
1479425521246570105,0.0258722006769,-0.001270843984557248
1479425521296564431,0.015319875691500002,-0.001270563232405932
1479425521346533439,0.012217304669299999,-0.0012703227984994256
1479425521396617625,0.008726646192370001,-0.0012699800471588653
1479425521446557452,0.0057398163898000005,-0.0012694966056135144
1479425521496593618,-0.000734295491834,-0.00126882196364035
1479425521546620413,-0.00944928694654,-0.0012678905359957515
1479425521596659375,-0.016064235939200002,-0.001266618347470831
1479425521646609900,-0.0162479582476,-0.0012648994149309066
1479425521696704425,-0.015370480044700001,-0.0012626019567097877
1479425521746664196,-0.0139626339078,-0.0012595646265241179
1479425521796612620,-0.0139626339078,-0.0012555930439945321
1479425521846658865,-0.0139626339078,-0.0012504569722563282
1479425521896633230,-0.0160172235397,-0.0012438885681811834
1479425521946659767,-0.0221242881159,-0.001235582193448758
1479425521996657914,-0.0342866636297,-0.0012251963143619002
1479425522046658012,-0.0506104532384,-0.001212358023099239
1479425522096664086,-0.061634613429899995,-0.0011966706713160181
1479425522146698478,-0.06457718461749999,-0.001177725008446854
1479425522196709012,-0.0643097871984,-0.0011551140548087542
1479425522246730504,-0.0599511945804,-0.0011284517118085365
1479425522296728054,-0.053861374529,-0.0010973948231334282
1479425522346778845,-0.0523598790169,-0.0010616680646351382
1479425522396791648,-0.0506145469844,-0.0010210906780809864
1479425522446760352,-0.0495059915216,-0.0009756037044235551
1479425522496785122,-0.046890363032,-0.0009252960514856854
1479425522546799449,-0.0425318083892,-0.0008704274882560782
1479425522596769751,-0.0418879017234,-0.000811446532255744
1479425522646799903,-0.0418879017234,-0.0007490012215563262
1479425522696852260,-0.0418879017234,-0.0006839409629708034
1479425522746819490,-0.040822608425,-0.000617308032208711
1479425522796832706,-0.0401425734162,-0.000550317861998938
1479425522846917485,-0.039074090145999996,-0.0004843279622877734
1479425522896839872,-0.0366519130766,-0.00042079612538117997
1479425522946842605,-0.0356104982787,-0.0003612294148044978
1479425522996817154,-0.033017614178200004,-0.00030712624520247244
1479425523046868163,-0.027600702823799998,-0.00025991455355995745
1479425523096818651,-0.0189077753335,-0.0002208895658486797
1479425523146849309,-0.00741645200174,-0.00019115491768517088
1479425523196828112,0.0021166098397,-0.00017157085353403925
1479425523247019664,0.0117770541096,-0.0001627128939434404
1479425523296947233,0.019327729889,-0.00016484374132171345
1479425523346911434,0.026179939508400002,-0.00017790033786496868
1479425523396930504,0.026179939508400002,-0.0002013461678869284
1479425523446994860,0.0251916753277,-0.00023444405982165698
1479425523496905046,0.0208459847522,-0.0002761036883044485
1479425523546935140,0.0191986225545,-0.00032521927602581697
1479425523596959177,0.0192892186263,-0.0003802732341416924
1479425523646950361,0.022829140640699998,-0.00043981390110775146
1479425523696922554,0.027997069867799998,-0.0005021171335219895
1479425523746973788,0.0314159281552,-0.0005652691199163667
1479425523796982853,0.0314159281552,-0.0006276536162713499
1479425523846998140,0.0314159281552,-0.0006874218033361438
1479425523897050353,0.0314159281552,-0.0007428401431097765
1479425523947001910,0.0314159281552,-0.0007922855664068201
1479425523997015819,0.0314159281552,-0.0008343334344373017
1479425524047072149,0.033161256462300004,-0.0008672277244011774
1479425524097034939,0.033161256462300004,-0.0008893161203685535
1479425524147065019,0.033161256462300004,-0.0008989344804536412
1479425524197036926,0.033161256462300004,-0.0008943409081330765
1479425524247268634,0.032270072905700005,-0.0008736420946591603
1479425524297028239,0.0314159281552,-0.000834839734002837
1479425524347165961,0.0314159281552,-0.0007757685038596062
1479425524397172351,0.0314159281552,-0.0006939968676228131
1479425524447183779,0.0314159281552,-0.0005871307083446574
1479425524497114750,0.0314159281552,-0.0004526537735344632
1479425524547198046,0.0314159281552,-0.00028809364598047485
1479425524597077765,0.0314159281552,-9.085566819213714e-05
1479425524647179311,0.0305904365661,0.0001417071136564047
1479425524697172288,0.029670597985400005,0.00041166141142606733
1479425524747213253,0.0253664081071,0.0007209546177601928
1479425524797198967,0.0175896162307,0.001071110522942964
1479425524847099141,0.00460933758289,0.0014631876159735158
1479425524897126058,-0.0084680201528,0.0018974438263520518
1479425524947268033,-0.0157079640776,0.0023740179060600234
1479425524997230487,-0.0157079640776,0.002892538143253119
1479425525047202151,-0.0106767319841,0.0034522772653866017
1479425525097198542,-0.00360272525151,0.004052256740996775
1479425525147240528,0.00500241263606,0.00469180301550932
1479425525197277370,0.0119774186363,0.005370301853054802
1479425525247253908,0.014707433201299998,0.0060882986880862865
1479425525297248054,0.0208062292482,0.006847290582986375
1479425525347335941,0.0293667039241,0.007650542209617859
1479425525397318388,0.0415986178274,0.008503468413370152
1479425525447305406,0.052053772407300004,0.009413627184469147
1479425525497331943,0.0556926952267,0.01039129255661655
1479425525547196977,0.0558505356312,0.011449830099943322
1479425525597294879,0.0558505356312,0.012605601827402127
1479425525647361811,0.0558505356312,0.01387813898422419
1479425525697323757,0.0558505356312,0.015289710844857366
1479425525747320651,0.057595863938300004,0.016865472777193313
1479425525797336726,0.057595863938300004,0.01863264204827147
1479425525847393974,0.060008096606999996,0.02061986820155328
1479425525897351021,0.0610865242779,0.022856406497265835
1479425525947334050,0.0610865242779,0.02537135690511225
1479425525997388389,0.0610865242779,0.028192356356732944
1479425526047376393,0.0610865242779,0.03134469091651002
1479425526097406724,0.0610865242779,0.03485002379541289
1479425526147399415,0.0610865242779,0.038725368690098426
1479425526197466989,0.0610865242779,0.042981811081234396
1479425526247446177,0.0658029086407,0.04762340151606812
1479425526297415040,0.0759910496103,0.052646413501700774
1479425526347458319,0.0832302349445,0.05803868500965533
1479425526397442287,0.08873196852819999,0.06377985357043048
1479425526447486253,0.093089704862,0.06984030426332648
1479425526497552327,0.0957080319209,0.07618163800516475
1479425526547483695,0.09599310904740001,0.08275712295799897
1479425526597537147,0.0977384373546,0.08951233589150652
1479425526647544180,0.0994837656617,0.09638670700836445
1479425526697487291,0.10265193897500001,0.10331406234140138
1479425526747542449,0.11160346465399999,0.11022451294748212
1479425526797498339,0.122917136478,0.11704541730498667
1479425526847548816,0.130221673165,0.12370391713111917
1479425526897556623,0.137531216742,0.130127942172144
1479425526947570105,0.143116995692,0.13624795558271538
1479425526997573289,0.143116995692,0.14199845835375097
1479425527047603556,0.143116995692,0.14731930210356461
1479425527097545014,0.143116995692,0.15215678790357673
1479425527147568266,0.143116995692,0.1564645193960822
1479425527197682201,0.143116995692,0.16020399219510287
1479425527247580973,0.141371667385,0.16334491567271997
1479425527297621858,0.140024970317,0.1658652767618026
1479425527347689075,0.13788101077099998,0.16775116748746619
1479425527397618778,0.13788101077099998,0.16899640787615708
1479425527447686387,0.13788101077099998,0.16960190262139815
1479425527497620015,0.13788101077099998,0.16957506108306675
1479425527547657429,0.13788101077099998,0.1689291976560808
1479425527597672082,0.139626339078,0.16768269115201034
1479425527647728256,0.139626339078,0.16585785538463116
1479425527697739259,0.139626339078,0.16348078255283985
1479425527747704776,0.144346636971,0.1605797394431501
1479425527797663960,0.158634969633,0.15718540979733456
1479425527847740373,0.1743786406,0.15333052993777657
1479425527897694212,0.187496743686,0.14904888593391974
1479425527947728896,0.190240889788,0.14437532768027625
1479425527997753850,0.190240889788,0.1393454693240377
1479425528047769945,0.182505273956,0.13399569403263534
1479425528097726783,0.172573240308,0.1283625076823927
1479425528148316551,0.165396575538,0.12248297288088335
1479425528197838034,0.164060950279,0.11639458327851807
1479425528247865601,0.164060950279,0.11013472334586176
1479425528297799371,0.165277325013,0.10374092765453641
1479425528347901388,0.165806278586,0.09725048094590372
1479425528397886138,0.165806278586,0.09070003718640007
1479425528447813309,0.165806278586,0.08412502290607982
1479425528497857760,0.165806278586,0.07755938133915924
1479425528547855204,0.165806278586,0.07103513666538372
1479425528597846623,0.165806278586,0.0645816641807278
1479425528647902230,0.165806278586,0.05822489016740339
1479425528697908643,0.165806278586,0.05198700136628535
1479425528747936663,0.165551912669,0.0458863598475962
1479425528797883713,0.162924029222,0.03993675109310204
1479425528847918328,0.160570293665,0.03414727980458563
1479425528897922008,0.160570293665,0.028522756731518467
1479425528948061523,0.158561720958,0.02306367160905545
1479425528997936083,0.157079637051,0.017766266634558235
1479425529047962986,0.15510211449,0.012623780824131754
1479425529097947458,0.148987868769,0.007626842469641529
1479425529148032401,0.141148085579,0.002764671202171242
1479425529198028406,0.132182277101,-0.001974414807860275
1479425529248048710,0.12544719807,-0.006601486516426683
1479425529297942428,0.12001621826400001,-0.011127085911850508
1479425529348104149,0.116528291182,-0.0155591709111335
1479425529397966979,0.11344639957000001,-0.019903524331548603
1479425529448014833,0.111701071262,-0.02416306369053842
1479425529498075443,0.111701071262,-0.02833771085969687
1479425529548054482,0.109774462256,-0.03242407568069892
1479425529598071462,0.10367325211000002,-0.03641691429120698
1479425529648051137,0.0919985017889,-0.04030857147526772
1479425529698045292,0.0799679889097,-0.04408945293687118
1479425529748041607,0.0658742145443,-0.04774996377173643
1479425529798089667,0.0500264257825,-0.051281658325435873
1479425529848091457,0.0307184414854,-0.05467807942347195
1479425529898147573,0.00616806680178,-0.05793405371046148
1479425529948104152,-0.0199266123233,-0.06104879951280758
1479425529998091055,-0.0460422320163,-0.06402508137775695
1479425530048144252,-0.0650141971559,-0.06687003678199206
1479425530098139172,-0.07602691314389999,-0.06959547307970915
1479425530148132450,-0.0820304751396,-0.07221752489060658
1479425530198174638,-0.0810645708343,-0.0747569553909771
1479425530248156731,-0.07679449021819999,-0.0772381624030827
1479425530298175553,-0.07409591540289999,-0.07968788090213817
1479425530348173447,-0.0733038261533,-0.08213511762205102
1479425530398154453,-0.0733038261533,-0.08460989958322747
1479425530448227583,-0.07336857582560001,-0.0871429785433543
1479425530498178628,-0.0750491544604,-0.08976326204760227
1479425530548217890,-0.0750491544604,-0.09249812157004282
1479425530598236809,-0.0750491544604,-0.095372168082495
1479425530648192393,-0.08034944511610001,-0.09840653355331963
1479425530698199875,-0.0837758034468,-0.10161876135195201
1479425530748261185,-0.0837758034468,-0.10502220121468406
1479425530798305282,-0.0837758034468,-0.1086258594372608
1479425530848309440,-0.0855279921279,-0.11243430794098384
1479425530898390653,-0.08901178836819999,-0.11644879053555679
1479425530948308252,-0.0924994368146,-0.12066694937718997
1479425530998326726,-0.0968586627858,-0.12508359352949455
1479425531048264227,-0.10291990719,-0.12969131084791294
1479425531098260424,-0.110741251102,-0.1344810358096346
1479425531148315994,-0.125574121996,-0.13944367272990826
1479425531198325791,-0.13522510158099998,-0.1445704842559517
1479425531248293323,-0.13788101077099998,-0.1498529819900492
1479425531298306964,-0.13788101077099998,-0.15528405259519204
1479425531348329227,-0.13788101077099998,-0.16085928244292508
1479425531398325285,-0.142980306232,-0.16657699081140376
1479425531448335393,-0.155110112331,-0.17243724233585656
1479425531498385992,-0.175812960559,-0.178441760420281
1479425531548367830,-0.20184117791700001,-0.18459725785067763
1479425531598406863,-0.233143329732,-0.19091291664536694
1479425531648447640,-0.26108632416099997,-0.19740066888209587
1479425531698403977,-0.27981060380999995,-0.20407662218726486
1479425531748437131,-0.292885991593,-0.21095896442844786
1479425531798384832,-0.296705961227,-0.21806700758440362
1479425531848464996,-0.30007368176,-0.2254242938826994
1479425531898412268,-0.305151988815,-0.23305815351732576
1479425531948484772,-0.315494719898,-0.24099552471717595
1479425531998441997,-0.325745643001,-0.24926980531202067
1479425532048444430,-0.344961305378,-0.2579155529619941
1479425532098493605,-0.356047153473,-0.2669691432188895
1479425532148466643,-0.352888067774,-0.276473391562318
1479425532198492040,-0.34244219208099996,-0.2864739363223408
1479425532248526864,-0.335282386114,-0.2970173612781631
1479425532298531730,-0.335103213787,-0.30815726311240527
1479425532348510394,-0.340147429891,-0.3199519910557844
1479425532398519170,-0.35041197277900005,-0.3324625711736581
1479425532448532068,-0.359129604345,-0.3457524076743369
1479425532498582602,-0.36477380990999997,-0.359886266091102
1479425532548575697,-0.366302740832,-0.37492954408172363
1479425532598578462,-0.368264466524,-0.3909453007145954
1479425532648579248,-0.368264466524,-0.40799160357879966
1479425532698579614,-0.368264466524,-0.426120663366371
1479425532748601199,-0.371513204489,-0.4453764341895429
1479425532798581824,-0.378233727513,-0.46578940663383145
1479425532848603638,-0.386944260918,-0.48737453349005305
1479425532898578782,-0.400361549097,-0.5101284377399949
1479425532948639037,-0.419275618648,-0.5340266275870463
1479425532998646394,-0.44574620488300004,-0.5590209523636247
1479425533048609159,-0.477666566805,-0.5850384823251559
1479425533098634101,-0.51079172065,-0.6119796098442944
1479425533148668559,-0.5442138152179999,-0.6397184353604772
1479425533198643478,-0.570068332466,-0.6681026871238273
1479425533248712270,-0.588691991408,-0.6969559113189381
1479425533298737132,-0.603817885589,-0.7260788727874343
1479425533348722128,-0.616877488603,-0.755251105385332
1479425533398761487,-0.633925743763,-0.7842355087952365
1479425533448764296,-0.651423630144,-0.8127810591612258
1479425533498758390,-0.670590155714,-0.8406272905025707
1479425533548734817,-0.6911481281180001,-0.8675079426495151
1479425533598757102,-0.712363477521,-0.8931554015119335
1479425533648805249,-0.7312453745990001,-0.9173040019875651
1479425533698769797,-0.7440152598109999,-0.9396947812716224
1479425533748779819,-0.7501019322429999,-0.9600789426009753
1479425533798750681,-0.750491559505,-0.9782198659883208
1479425533848771224,-0.752236902714,-0.9938966893836644
1479425533898746577,-0.7562002143909999,-1.0069070839617342
1479425533948818614,-0.7623092590520001,-1.0170710287935978
1479425533998875954,-0.7719000482960001,-1.024231119357737
1479425534048823520,-0.7775709877399999,-1.0282563007419605
1479425534098795837,-0.778416872025,-1.0290436723796927
1479425534148861154,-0.778416872025,-1.0265200565268524
1479425534198830438,-0.7805980951420001,-1.0206443830827518
1479425534248838831,-0.7836528420450001,-1.0114089023923098
1479425534298831138,-0.783230488865,-0.9988414662476316
1479425534348871740,-0.781907498837,-0.9830063280589093
1479425534398873589,-0.781907498837,-0.9640048806905148
1479425534448993255,-0.781907498837,-0.9419756999548846
1479425534498905778,-0.77587604692,-0.9170936729311647
1479425534548985328,-0.771915835171,-0.8895693737093803
1479425534598960565,-0.767944872379,-0.8596453945882145
1479425534648929715,-0.764949975936,-0.8275945830729486
1479425534698918691,-0.7546133239210001,-0.7937146450386579
1479425534748969119,-0.738551080757,-0.7583239684978162
1479425534798959181,-0.713067333648,-0.721755157913218
1479425534849021673,-0.679563256213,-0.6843497786572001
1479425534898952575,-0.642336200665,-0.646450926813603
1479425534949033376,-0.597476540355,-0.60839692186631
1479425534998981215,-0.555171444666,-0.5705148978198408
1479425535049025055,-0.511591920139,-0.533114427428545
1479425535099058605,-0.47181335158200005,-0.49648245790878937
1479425535149136793,-0.43375023214100006,-0.4608786659364502
1479425535199027366,-0.397268746027,-0.4265307954461084
1479425535249070641,-0.362351973026,-0.3936332167849528
1479425535299088427,-0.327478039168,-0.362345721764849
1479425535349018531,-0.295596271403,-0.33279293570136403
1479425535399103411,-0.265037853026,-0.3050643020242189
1479425535449083924,-0.24036077108399997,-0.27921635268825357
1479425535499077294,-0.224350380517,-0.2552767190179918
1479425535549108138,-0.215286547815,-0.2332464893149574
1479425535599116798,-0.209184609598,-0.21310128937986128
1479425535649074456,-0.204830716419,-0.19479774859790366
1479425535699136396,-0.198725985376,-0.17827744540733997
1479425535749054519,-0.19153349261799998,-0.16346943221160593
1479425535799114932,-0.176928075194,-0.15029617740523343
1479425535849154219,-0.155746266189,-0.1386756691196159
1479425535899172409,-0.131780452858,-0.1285229135422769
1479425535949169548,-0.11437922052,-0.11975273783388626
1479425535999258377,-0.10451030525800001,-0.11228485507113846
1479425536049157836,-0.10402934819399999,-0.10603931596767963
1479425536099215437,-0.11031966916099999,-0.10094321928754185
1479425536149137963,-0.118335986735,-0.09692948037003883
1479425536199140153,-0.120427720249,-0.09393320370746902
1479425536249190429,-0.119398884168,-0.09189594357959768
1479425536299236817,-0.11344639957000001,-0.09076574012306822
1479425536349332201,-0.110674993752,-0.09049001280221339
1479425536399289268,-0.104424960133,-0.09101915554748559
1479425536449291580,-0.101229093969,-0.0923065234461387
1479425536499254832,-0.101364848412,-0.09430820977638484
1479425536549278290,-0.106714819598,-0.09697981975458984
1479425536599350381,-0.11356839135999999,-0.10027708538802274
1479425536649394335,-0.120664813526,-0.10415578031967121
